adjusted_net_yards_per_attempt_index,adjusted_net_yards_per_pass_attempt,adjusted_yards_per_attempt,adjusted_yards_per_attempt_index,all_purpose_yards,approximate_value,assists_on_tackles,attempted_passes,birth_date,blocked_punts,catch_percentage,completed_passes,completion_percentage_index,espn_qbr,extra_point_percentage,extra_points_attempted,extra_points_made,field_goal_percentage,field_goals_attempted,field_goals_made,fifty_plus_yard_field_goal_attempts,fifty_plus_yard_field_goals_made,fourth_quarter_comebacks,fourty_to_fourty_nine_yard_field_goal_attempts,fourty_to_fourty_nine_yard_field_goals_made,fumbles,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,game_winning_drives,games,games_started,height,interception_percentage,interception_percentage_index,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdown,kickoff_return_yards,kickoff_returns,less_than_nineteen_yards_field_goal_attempts,less_than_nineteen_yards_field_goals_made,longest_field_goal_made,longest_interception_return,longest_kickoff_return,longest_pass,longest_punt,longest_punt_return,longest_reception,longest_rush,name,net_yards_per_attempt_index,net_yards_per_pass_attempt,passer_rating_index,passes_defended,passing_completion,passing_touchdown_percentage,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,position,punt_return_touchdown,punt_return_yards,punt_returns,punts,qb_record,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_game,receiving_yards_per_reception,receptions,receptions_per_game,rush_attempts,rush_attempts_per_game,rush_touchdowns,rush_yards,rush_yards_per_attempt,rush_yards_per_game,rushing_and_receiving_touchdowns,sack_percentage,sack_percentage_index,sacks,safeties,season,tackles,team_abbreviation,thirty_to_thirty_nine_yard_field_goal_attempts,thirty_to_thirty_nine_yard_field_goals_made,times_pass_target,times_sacked,total_punt_yards,touchdown_percentage_index,touches,twenty_to_twenty_nine_yard_field_goal_attempts,twenty_to_twenty_nine_yard_field_goals_made,weight,yards_from_scrimmage,yards_lost_to_sacks,yards_per_attempt_index,yards_per_completed_pass,yards_per_game_played,yards_per_kickoff_return,yards_per_punt,yards_per_punt_return,yards_per_touch,yards_recovered_from_fumble,yards_returned_from_interception,pfr_id
,,,,,5,8,,10/18/95,,,,,,,,,,,,,,,,,1,0,1,0,,16,8,44714.00,,,0,0,,,,,,,,0,,,,,,,Devante Downs,,,,1,,,,,,DownDe00,lb,,,,,,,,,,,,,,,,,,,,,,0,,2020,25,NYG,,,,,,,,,,252,,,,,,,,,,0,0,DownDe00
,,,,,1,,,9/16/94,,48.4,,,,,,,,,,,,,,,0,,,,,7,6,44716.00,,,,,,,,,,,,,,,,,32,,Marcell Ateman,,,,,,,,,,AtemMa00,wr,,,,,,,1,154,22,10.3,15,2.1,,,,,,,1,,,,,2018,,OAK,,,31,,,,15,,,215,154,,,,,,,,10.3,,,AtemMa00
,,,,,1,,,9/16/94,,50,,,,,,,,,,,,,,,1,,,,,11,0,44716.00,,,,,,,,,,,,,,,,,36,,Marcell Ateman,,,,,,,,,,AtemMa00,,,,,,,,0,116,10.5,23.2,5,0.5,,,,,,,0,,,,,2019,,OAK,,,10,,,,5,,,215,116,,,,,,,,23.2,,,AtemMa00
,,,,,0,,,9/16/94,,0,,,,,,,,,,,,,,,0,,,,,1,0,44716.00,,,,,,,,,,,,,,,,,0,,Marcell Ateman,,,,,,,,,,AtemMa00,,,,,,,,0,0,0,,0,0,,,,,,,0,,,,,2021,,LVR,,,0,,,,0,,,215,0,,,,,,,,,,,AtemMa00
,,,,,2,0,,11/16/95,,100,,,,96.7,30,29,76.7,30,23,5,3,,9,5,0,,,,,16,0,44692.00,,,,,,,,,,,54,,,,,,1,,Jason Sanders,,,,,,,,,,SandJa00,,,,,,,,1,1,0.1,1,1,0.1,,,,,,,1,,,0,,2019,1,MIA,9,8,1,,,,1,7,7,197,1,,,,,,,,1,,,SandJa00
,,,,,4,,,11/16/95,,,,,,97.2,36,35,90,20,18,1,1,,9,7,,,,,,16,0,44692.00,,,,,,,,,,,50,,,,,,,,Jason Sanders,,,,,,,,,,SandJa00,,,,,,,,,,,,,,,,,,,,,,,,,2018,,MIA,3,3,,,,,,7,7,197,,,,,,,,,,,,SandJa00
,,,,,6,,,11/16/95,,,,,,100,36,36,92.3,39,36,9,8,,14,12,,,,,,16,0,44692.00,,,,,,,,,1,1,56,,,,,,,,Jason Sanders,,,,,,,,,,SandJa00,,,,,,,,,,,,,,,,,,,,,,,,,2020,,MIA,7,7,,,,,,8,8,197,,,,,,,,,,,,SandJa00
,,,,,2,,,11/16/95,,,,,,97.1,35,34,74.2,31,23,6,2,,10,8,,,,,,17,0,44692.00,,,,,,,,,,,51,,,,,,,,Jason Sanders,,,,,,,,,,SandJa00,k,,,,,,,,,,,,,,,,,,,,,,,,2021,,MIA,9,7,,,,,,6,6,197,,,,,,,,,,,,SandJa00
,,,,,2,5,,10/3/95,,,,,,,,,,,,,,,,,,,,,,12,3,44714.00,,,,,,,,,,,,,,,,,,,Leon Jacobs,,,,,,,,,,JacoLe00,,,,,,,,,,,,,,,,,,,,,,,0,1,2018,16,JAX,,,,,,,,,,245,,,,,,,,,,,,JacoLe00
,,,,,4,11,,10/3/95,,,,,,,,,,,,,,,,,0,0,1,0,,14,7,44714.00,,,0,0,,,,,,,,0,,,,,,,Leon Jacobs,,,,1,,,,,,JacoLe00,RLB,,,,,,,,,,,,,,,,,,,,,,2,,2019,31,JAX,,,,,,,,,,245,,,,,,,,,,0,0,JacoLe00
,,,,,1,0,,10/3/95,,,,,,,,,,,,,,,,,,,,,,3,2,44714.00,,,,,,,,,,,,,,,,,,,Leon Jacobs,,,,,,,,,,JacoLe00,,,,,,,,,,,,,,,,,,,,,,,0,,2020,3,JAX,,,,,,,,,,245,,,,,,,,,,,,JacoLe00
,,,,,1,3,,5/10/96,,,,,,,,,,,,,,,,,,,,,,16,0,44713.00,,,0,0,,,,,,,,0,,,,,,,Travin Howard,,,,3,,,,,,HowaTr00,,,,,,,,,,,,,,,,,,,,,,,0,,2019,19,LAR,,,,,,,,,,219,,,,,,,,,,,0,HowaTr00
,,,,,2,6,,5/10/96,,,,,,,,,,,,,,,,,,,,,,12,2,44713.00,,,1,0,,,,,,,,19,,,,,,,Travin Howard,,,,3,,,,,,HowaTr00,lb,,,,,,,,,,,,,,,,,,,,,,0,,2021,15,LAR,,,,,,,,,,219,,,,,,,,,,,19,HowaTr00
,,,,,4,,,3/31/97,,,,,,,,,,,,,,,,,0,1,1,0,,15,10,44720.00,,,,,,,,,,,,,,,,,,,Jordan Mailata,,,,,,,,,,MailJo00,LT,,,,,,,,,,,,,,,,,,,,,,0,,2020,,PHI,,,,,,,,,,365,,,,,,,,,,0,,MailJo00
,,,,,7,2,,3/31/97,,,,,,,,,,,,,,,,,,,,,,14,14,44720.00,,,,,,,,,,,,,,,,,,,Jordan Mailata,,,,,,,,,,MailJo00,T,,,,,,,,,,,,,,,,,,,,,,0,,2021,0,PHI,,,,,,,,,,365,,,,,,,,,,,,MailJo00
,,,,,0,2,,4/20/97,,,,,,,,,,,,,,,,,,,,,,3,0,36678.00,,,,,,,,,,,,,,,,,,,Andre Smith,,,,,,,,,,SmitAn04,,,,,,,,,,,,,,,,,,,,,,,0,,2018,1,CAR,,,,,,,,,,240,,,,,,,,,,,,SmitAn04
,,,,,1,0,,4/20/97,,,,,,,,,,,,,,,,,,,,,,16,0,36678.00,,,,,,,,,,,,,,,,,,,Andre Smith,,,,,,,,,,SmitAn04,,,,,,,,,,,,,,,,,,,,,,,0,,2019,5,CAR,,,,,,,,,,240,,,,,,,,,,,,SmitAn04
,,,,,1,1,,4/20/97,,,,,,,,,,,,,,,,,,1,,,,12,0,36678.00,,,,,,,,,,,,,,,,,,,Andre Smith,,,,,,,,,,SmitAn04,,,,,,,,,,,,,,,,,,,,,,,0,,2020,8,BUF,,,,,,,,,,240,,,,,,,,,,,,SmitAn04
,,,,,2,6,,4/20/97,,,,,,,,,,,,,,,,,0,0,1,0,,15,0,36678.00,,,,,,,,,,,,,,,,,,,Andre Smith,,,,,,,,,,SmitAn04,,,,,,,,,,,,,,,,,,,,,,,0,,2021,4,BUF,,,,,,,,,,240,,,,,,,,,,0,,SmitAn04
,,,,,2,15,,7/2/96,,,,,,,,,,,,,,,,,,,,,,16,2,36678.00,,,0,0,,,,,,,,0,,,,,,,Zaire Franklin,,,,1,,,,,,FranZa00,,,,,,,,,,,,,,,,,,,,,,,0,,2018,14,IND,,,,,,,,,,235,,,,,,,,,,,0,FranZa00
,,,,,1,2,,7/2/96,,,,,,,,,,,,,,,,,,,,,,16,0,36678.00,,,,,,,,,,,,,,,,,,,Zaire Franklin,,,,,,,,,,FranZa00,,,,,,,,,,,,,,,,,,,,,,,0,,2019,4,IND,,,,,,,,,,235,,,,,,,,,,,,FranZa00
,,,,,2,5,,7/2/96,,,,,,,,,,,,,,,,,,,,,,16,2,36678.00,,,,,,,,,,,,,,,,,,,Zaire Franklin,,,,,,,,,,FranZa00,,,,,,,,,,,,,,,,,,,,,,,0,,2020,14,IND,,,,,,,,,,235,,,,,,,,,,,,FranZa00
,,,,,5,19,,7/2/96,,,,,,,,,,,,,,,,,0,0,1,0,,17,11,36678.00,,,1,0,,,,,,,,8,,,,,,,Zaire Franklin,,,,2,,,,,,FranZa00,LB,,,,,,,,,,,,,,,,,,,,,,0,,2021,21,IND,,,,,,,,,,235,,,,,,,,,,0,8,FranZa00
,,,,,2,,,9/29/94,,25,,,,,,,,,,,,,,,1,,,,,6,5,44713.00,,,,,,,,,,,,,,,,,5,30,Bo Scarbrough,,,,,,,,,,ScarBo01,rb,,,,,,,0,5,0.8,5,1,0.2,89,14.8,1,377,4.2,62.8,1,,,,,2019,,DET,,,4,,,,90,,,235,382,,,,,,,,4.2,,,ScarBo01
,,,,,0,,,9/29/94,,,,,,,,,,,,,,,,,0,,,,,1,0,44713.00,,,,,,,,,,,,,,,,,,12,Bo Scarbrough,,,,,,,,,,ScarBo01,,,,,,,,,,,,,,6,6,0,31,5.2,31,0,,,,,2020,,SEA,,,,,,,6,,,235,31,,,,,,,,5.2,,,ScarBo01
,,,,,0,0,,6/22/96,,66.7,,,,,,,,,,,,,,,0,,,,,10,2,44714.00,,,,,,,,,,,,,,,,,10,,Nick Bawden,,,,,,,,,,BawdNi00,,,,,,,,0,17,1.7,4.3,4,0.4,,,,,,,0,,,0,,2019,1,DET,,,6,,,,4,,,245,17,,,,,,,,4.3,,,BawdNi00
,,,,,0,,,6/22/96,,100,,,,,,,,,,,,,,,0,,,,,9,1,44714.00,,,,,,,,,,,,,,,,,20,,Nick Bawden,,,,,,,,,,BawdNi00,fb,,,,,,,0,20,2.2,20,1,0.1,,,,,,,0,,,,,2021,,NYJ,,,1,,,,1,,,245,20,,,,,,,,20,,,BawdNi00
,,,,,0,0,,9/7/95,,,,,,,,,,,,,,,,,,,,,,2,0,44718.00,,,,,,,,,,,,,,,,,,,Zach Sieler,,,,,,,,,,SielZa00,,,,,,,,,,,,,,,,,,,,,,,0,,2018,1,BAL,,,,,,,,,,297,,,,,,,,,,,,SielZa00
,,,,,0,6,,9/7/95,,,,,,,,,,,,,,,,,,,,,,7,1,44718.00,,,0,0,,,,,,,,0,,,,,,,Zach Sieler,,,,2,,,,,,SielZa00,,,,,,,,,,,,,,,,,,,,,,,1,,2019,5,2TM,,,,,,,,,,297,,,,,,,,,,,0,SielZa00
,,,,,5,18,,9/7/95,,,,,,,,,,,,,,,,,,,,,,16,8,44718.00,,,,,,,,,,,,,,,,,,,Zach Sieler,,,,,,,,,,SielZa00,lde,,,,,,,,,,,,,,,,,,,,,,3.5,,2020,30,MIA,,,,,,,,,,297,,,,,,,,,,,,SielZa00
,,,,,6,29,,9/7/95,,,,,,,,,,,,,,,,,0,1,2,0,,17,9,44718.00,,,0,0,,,,,,,,0,,,,,,,Zach Sieler,,,,3,,,,,,SielZa00,dt,,,,,,,,,,,,,,,,,,,,,,2,,2021,33,MIA,,,,,,,,,,297,,,,,,,,,,0,0,SielZa00
,,,,,1,0,,5/21/94,,,,,,,,,,,,,,,,,1,0,0,0,,16,0,44715.00,,,,,,,,,,,,,,,,,,,Hunter Bradley,,,,,,,,,,BradHu00,,,,,,,,,,,,,,,,,,,,,,,0,,2018,1,GNB,,,,,,,,,,241,,,,,,,,,,0,,BradHu00
,,,,,1,1,,5/21/94,,,,,,,,,,,,,,,,,,,,,,16,0,44715.00,,,,,,,,,,,,,,,,,,,Hunter Bradley,,,,,,,,,,BradHu00,,,,,,,,,,,,,,,,,,,,,,,0,,2019,0,GNB,,,,,,,,,,241,,,,,,,,,,,,BradHu00
,,,,,1,1,,5/21/94,,,,,,,,,,,,,,,,,,,,,,16,0,44715.00,,,,,,,,,,,,,,,,,,,Hunter Bradley,,,,,,,,,,BradHu00,,,,,,,,,,,,,,,,,,,,,,,0,,2020,0,GNB,,,,,,,,,,241,,,,,,,,,,,,BradHu00
,,,,,0,,,5/21/94,,,,,,,,,,,,,,,,,,,,,,8,0,44715.00,,,,,,,,,,,,,,,,,,,Hunter Bradley,,,,,,,,,,BradHu00,,,,,,,,,,,,,,,,,,,,,,,0,,2021,,GNB,,,,,,,,,,241,,,,,,,,,,,,BradHu00
,,,,785,2,0,,9/5/95,,64.3,,,,,,,,,,,,,,,2,0,1,0,,13,2,44690.00,,,,,,1,580,23,,,,,97,,,23,53,,Richie James,,,,,,,,,,JameRi00,,0,75,12,,,,1,130,10,14.4,9,0.7,,,,,,,1,,,0,,2018,1,SFO,,,14,,,,9,,,185,130,,,,,25.2,,6.3,14.4,0,,JameRi00
,,,,849,2,2,,9/5/95,,60,,,,,,,,,,,,,,,1,0,0,-7,,16,1,44690.00,,,,,,0,428,20,,,,,81,,,32,57,0,Richie James,,,,,,,,,,JameRi00,,0,264,33,,,,1,165,10.3,27.5,6,0.4,2,0.1,0,-1,-0.5,-0.1,1,,,0,,2019,0,SFO,,,10,,,,8,,,185,164,,,,,21.4,,8,20.5,-7,,JameRi00
,,,,501,3,,,9/5/95,,65.7,,,,,,,,,,,,,,,2,0,0,0,,11,7,44690.00,,,,,,0,73,4,,,,,21,,,12,47,,Richie James,,,,,,,,,,JameRi00,WR,0,34,6,,,,1,394,35.8,17.1,23,2.1,,,,,,,1,,,0,,2020,,SFO,,,35,,,,23,,,185,394,,,,,18.3,,5.7,17.1,0,,JameRi00
,,,,160,2,7,,3/8/96,,,,,,,,,,,,,,,,,1,1,1,0,,15,3,36678.00,,,1,0,,0,110,6,,,,23,23,,,10,,,Greg Stroman,,,,4,,,,,,StroGr00,,0,27,8,,,,,,,,,,,,,,,,,,,0,,2018,31,WAS,,,,,,,,,,182,,,,,,18.3,,3.4,,0,23,StroGr00
,,,,,0,,,3/8/96,,,,,,,,,,,,,,,,,,,,,,1,0,36678.00,,,,,,,,,,,,,,,,,,,Greg Stroman,,,,,,,,,,StroGr00,,,,,,,,,,,,,,,,,,,,,,,0,,2019,,WAS,,,,,,,,,,182,,,,,,,,,,,,StroGr00
,,,,-2,0,,,3/8/96,,,,,,,,,,,,,,,,,,,,,,4,0,36678.00,,,,,,,,,,,,,,,,1,,,Greg Stroman,,,,,,,,,,StroGr00,,0,-2,2,,,,,,,,,,,,,,,,,,,0,,2020,,WAS,,,,,,,,,,182,,,,,,,,-1,,,,StroGr00
,,,,,1,0,,4/17/96,,,,,,,,,,,,,,,,,,,,,,11,0,44691.00,,,,,,,,,,,,,,,,,,,Keion Crossen,,,,,,,,,,CrosKe00,,,,,,,,,,,,,,,,,,,,,,,0,,2018,14,NWE,,,,,,,,,,185,,,,,,,,,,,,CrosKe00
,,,,,1,3,,4/17/96,,,,,,,,,,,,,,,,,,,,,,16,0,44691.00,,,0,0,,,,,,,,0,,,,,,,Keion Crossen,,,,1,,,,,,CrosKe00,,,,,,,,,,,,,,,,,,,,,,,0,,2019,10,HOU,,,,,,,,,,185,,,,,,,,,,,0,CrosKe00
,,,,,2,13,,4/17/96,,,,,,,,,,,,,,,,,,,,,,16,4,44691.00,,,0,0,,,,,,,,0,,,,,,,Keion Crossen,,,,5,,,,,,CrosKe00,,,,,,,,,,,,,,,,,,,,,,,0,,2020,33,HOU,,,,,,,,,,185,,,,,,,,,,,0,CrosKe00
,,,,,1,5,,4/17/96,,,,,,,,,,,,,,,,,0,1,1,0,,16,0,44691.00,,,,,,,,,,,,,,,,,,,Keion Crossen,,,,,,,,,,CrosKe00,,,,,,,,,,,,,,,,,,,,,,,1,,2021,8,NYG,,,,,,,,,,185,,,,,,,,,,0,,CrosKe00
,,,,,1,2,,12/23/94,,,,,,,,,,,,,,,,,,,,,,16,0,44716.00,,,,,,,,,,,,,,,,,,,Justin Lawler,,,,,,,,,,LawlJu00,,,,,,,,,,,,,,,,,,,,,,,0,,2018,4,LAR,,,,,,,,,,265,,,,,,,,,,,,LawlJu00
,,,,,0,1,,12/23/94,,,,,,,,,,,,,,,,,,,,,,3,0,44716.00,,,,,,,,,,,,,,,,,,,Justin Lawler,,,,,,,,,,LawlJu00,,,,,,,,,,,,,,,,,,,,,,,0,,2021,0,LAR,,,,,,,,,,265,,,,,,,,,,,,LawlJu00
,4,4,,,2,,1,7/28/95,0,,1,,,,,,,,,,,,,,,,,,,16,0,44717.00,0,,,,0,,,,,,,,,4,72,,,,Logan Cooke,,4,,,100,0,0,4,4,CookLo00,,,,,86,,83.3,,,,,,,,,,,,,,,,,,2018,,JAX,,,,0,3872,,,,,230,,0,,4,0.3,,45,,,,,CookLo00
,-1,8,,,3,,2,7/28/95,0,,2,,,,,,,,,,,,,,1,0,0,0,,16,0,44717.00,0,,,,0,,,,,,,,,9,66,,,,Logan Cooke,,-1,,,100,0,0,16,8,CookLo00,,,,,75,,100,,,,,,,,,,,,,,,,0,,2019,,JAX,,,,1,3507,,,,,230,,19,,8,1,,46.8,,,0,,CookLo00
,,,,,3,0,,7/28/95,0,,,,,,,,,,,,,,,,,,,,,14,0,44717.00,,,,,,,,,,,,,,,67,,,,Logan Cooke,,,,,,,,,,CookLo00,,,,,56,,,,,,,,,,,,,,,,,,0,,2020,1,JAX,,,,,2669,,,,,230,,,,,,,47.7,,,,,CookLo00
,,,,,3,1,,7/28/95,0,,,,,,,,,,,,,,,,,,,,,15,0,44717.00,,,,,,,,,,,,,,,68,,,,Logan Cooke,,,,,,,,,,CookLo00,p,,,,64,,,,,,,,,,,,,,,,,,0,,2021,1,JAX,,,,,3026,,,,,230,,,,,,,47.3,,,,,CookLo00
,2.33,2.3,,,0,,3,1/27/95,,,1,,65.1,,,,,,,,,,,,0,,,,,6,0,44713.00,0,,,,0,,,,,,,,,7,,,,18,Logan Woodside,,2.33,,,33.3,0,0,7,2.3,WoodLo00,,,,,,,42.4,,,,,,,7,1.2,0,10,1.4,1.7,0,,,,,2020,,TEN,,,,0,,,7,,,213,10,0,,7,1.2,,,,1.4,,,WoodLo00
,,,,,0,,,1/27/95,,,,,,,,,,,,,,,,,0,,,,,5,0,44713.00,,,,,,,,,,,,,,,,,,-1,Logan Woodside,,,,,,,,,,WoodLo00,,,,,,,,,,,,,,6,1.2,0,-6,-1,-1.2,0,,,,,2021,,TEN,,,,,,,6,,,213,-6,,,,,,,,-1,,,WoodLo00
,,,,,1,,,12/21/95,,66.7,,,,,,,,,,,,,,,0,,,,,6,4,44717.00,,,,,,,,,,,,,,,,,41,,Ryan Izzo,,,,,,,,,,IzzoRy00,,,,,,,,1,114,19,19,6,1,,,,,,,1,,,,,2019,,NWE,,,9,,,,6,,,255,114,,,,,,,,19,,,IzzoRy00
,,,,,2,,,12/21/95,,65,,,,,,,,,,,,,,,1,,,,,12,12,44717.00,,,,,,,,,,,,,,,,,50,,Ryan Izzo,,,,,,,,,,IzzoRy00,TE,,,,,,,0,199,16.6,15.3,13,1.1,,,,,,,0,,,,,2020,,NWE,,,20,,,,13,,,255,199,,,,,,,,15.3,,,IzzoRy00
,,,,,0,,,12/21/95,,0,,,,,,,,,,,,,,,0,,,,,1,0,44717.00,,,,,,,,,,,,,,,,,0,,Ryan Izzo,,,,,,,,,,IzzoRy00,,,,,,,,0,0,0,,0,0,,,,,,,0,,,,,2021,,TEN,,,0,,,,0,,,255,0,,,,,,,,,,,IzzoRy00
,,,,,3,,,4/22/96,,78.9,,,,,,,,,,,,,,,0,,,,,13,1,36678.00,,,,,,,,,,,,,,,,,19,20,Justin Jackson,,,,,,,,,,JackJu01,,,,,,,,0,135,10.4,9,15,1.2,50,3.8,2,206,4.1,15.8,2,,,,,2018,,LAC,,,19,,,,65,,,200,341,,,,,,,,5.2,,,JackJu01
,,,,329,1,,,4/22/96,,81.8,,,,,,,,,,,,,,,0,,,,,7,0,36678.00,,,,,,0,107,5,,,,,28,,,,9,40,Justin Jackson,,,,,,,,,,JackJu01,,,,,,,,0,22,3.1,2.4,9,1.3,29,4.1,0,200,6.9,28.6,0,,,,,2019,,LAC,,,11,,,,38,,,200,222,,,,,21.4,,,5.8,,,JackJu01
,,,,,3,2,,4/22/96,,79.2,,,,,,,,,,,,,,,0,,,,,9,4,36678.00,,,,,,,,,,,,,,,,,34,36,Justin Jackson,,,,,,,,,,JackJu01,,,,,,,,0,173,19.2,9.1,19,2.1,59,6.6,0,270,4.6,30,0,,,0,,2020,1,LAC,,,24,,,,78,,,200,443,,,,,,,,5.7,,,JackJu01
,,,,,4,1,,4/22/96,,88,,,,,,,,,,,,,,,1,0,0,0,,14,2,36678.00,,,,,,,,,,,,,,,,,25,75,Justin Jackson,,,,,,,,,,JackJu01,rb,,,,,,,0,178,12.7,8.1,22,1.6,68,4.9,2,364,5.4,26,2,,,0,,2021,6,LAC,,,25,,,,90,,,200,542,,,,,,,,6,0,,JackJu01
,,,,,0,,,2/3/97,,33.3,,,,,,,,,,,,,,,0,,,,,7,0,44717.00,,,,,,,,,,,,,,,,,15,,Auden Tate,,,,,,,,,,TateAu00,,,,,,,,0,35,5,8.8,4,0.6,,,,,,,0,,,,,2018,,CIN,,,12,,,,4,,,228,35,,,,,,,,8.8,,,TateAu00
,,,,,4,,,2/3/97,,50,,,,,,,,,,,,,,,1,0,0,0,,12,10,44717.00,,,,,,,,,,,,,,,,,33,,Auden Tate,,,,,,,,,,TateAu00,WR,,,,,,,1,575,47.9,14.4,40,3.3,,,,,,,1,,,0,,2019,,CIN,,,80,,,,40,,,228,575,,,,,,,,14.4,0,,TateAu00
,,,,,1,,,2/3/97,,63.6,,,,,,,,,,,,,,,0,,,,,9,2,44717.00,,,,,,,,,,,,,,,,,19,,Auden Tate,,,,,,,,,,TateAu00,,,,,,,,0,150,16.7,10.7,14,1.6,,,,,,,0,,,,,2020,,CIN,,,22,,,,14,,,228,150,,,,,,,,10.7,,,TateAu00
,,,,,0,,,2/3/97,,75,,,,,,,,,,,,,,,0,,,,,7,0,44717.00,,,,,,,,,,,,,,,,,18,,Auden Tate,,,,,,,,,,TateAu00,,,,,,,,1,39,5.6,13,3,0.4,,,,,,,1,,,,,2021,,CIN,,,4,,,,3,,,228,39,,,,,,,,13,,,TateAu00
,,,,127,1,,,12/7/95,,90,,,,,,,,,,,,,,,0,,,,,3,2,36678.00,,,,,,,,,,,,,,,,30,15,0,Trey Quinn,,,,,,,,,,QuinTr00,,0,52,4,,,,1,75,25,8.3,9,3,1,0.3,0,0,0,0,1,,,,,2018,,WAS,,,10,,,,10,,,200,75,,,,,,,13,7.5,,,QuinTr00
,,,,276,1,,,12/7/95,,55.3,,,,,,,,,,,,,,,1,,,,,12,6,36678.00,,,,,,,,,,,,,,,,15,19,,Trey Quinn,,,,,,,,,,QuinTr00,wr,0,78,16,,,,1,198,16.5,7.6,26,2.2,,,,,,,1,,,,,2019,,WAS,,,47,,,,26,,,200,198,,,,,,,4.9,7.6,,,QuinTr00
,,,,6,0,,,12/7/95,,0,,,,,,,,,,,,,,,0,,,,,1,0,36678.00,,,,,,,,,,,,,,,,6,0,,Trey Quinn,,,,,,,,,,QuinTr00,,0,6,1,,,,0,0,0,,0,0,,,,,,,0,,,,,2020,,JAX,,,0,,,,0,,,200,0,,,,,,,6,,,,QuinTr00
90,5.55,6.6,92,,14,,542,8/7/97,,,349,99,57.7,,,,,,,,,1,,,5,0,3,-15,2,16,16,44691.00,2.2,101,,,12,,,,,,,,,88,,,,35,Kyler Murray,89,5.78,94,,64.4,3.7,20,3722,6.9,MurrKy00,QB,,,,,37021,87.4,,,,,,,93,5.8,4,544,5.8,34,4,,87,0,,2019,,ARI,,,,48,,90,93,,,207,544,309,92,10.7,232.6,,,,5.8,-15,,MurrKy00
103,6.45,7.1,100,,16,,558,8/7/97,,,375,111,61.9,,,,,,,,,3,,,9,0,2,-3,4,16,16,44691.00,2.2,102,,,12,,,,,,,,,80,,,,48,Kyler Murray,103,6.49,103,,67.2,4.7,26,3971,7.1,MurrKy00,QB,,,,,36746,94.3,,,,,,,133,8.3,11,819,6.2,51.2,11,,113,0,,2020,,ARI,,,,27,,101,133,,,207,819,176,98,10.6,248.2,,,,6.2,-3,,MurrKy00
108,6.9,7.9,112,,16,,481,8/7/97,,0,333,119,57.3,,,,,,,,,1,,,13,0,13,-1,1,14,14,44691.00,2.1,104,,,10,,,,,,,,,77,,,0,57,Kyler Murray,110,6.84,111,,69.2,5,24,3787,7.9,MurrKy00,QB,,,,,36774,100.6,0,7,0.5,,0,0,88,6.3,5,423,4.8,30.2,5,,100,0,,2021,,ARI,,,0,31,,103,88,,,207,430,286,115,11.4,270.5,,,,4.9,-1,,MurrKy00
,,,,,12,15,,10/23/97,,,,,,,,,,,,,,,,,0,1,2,6,,16,14,44716.00,,,1,0,,,,,,,,46,,,,,,,Nick Bosa,,,,2,,,,,,BosaNi00,LDE,,,,,,,,,,,,,,,,,,,,,,9,,2019,32,SFO,,,,,,,,,,266,,,,,,,,,,6,46,BosaNi00
,,,,,1,3,,10/23/97,,,,,,,,,,,,,,,,,,1,,,,2,2,44716.00,,,,,,,,,,,,,,,,,,,Nick Bosa,,,,,,,,,,BosaNi00,,,,,,,,,,,,,,,,,,,,,,,0,,2020,3,SFO,,,,,,,,,,266,,,,,,,,,,,,BosaNi00
,,,,,12,12,,10/23/97,,,,,,,,,,,,,,,,,0,4,0,0,,17,17,44716.00,,,0,0,,,,,,,,0,,,,,,,Nick Bosa,,,,1,,,,,,BosaNi00,DE,,,,,,,,,,,,,,,,,,,,,,15.5,,2021,40,SFO,,,,,,,,,,266,,,,,,,,,,0,0,BosaNi00
,,,,,5,13,,12/5/97,,,,,,,,,,,,,,,,,0,0,1,0,,13,9,44715.00,,,0,0,,,,,,,,0,,,,,,,Quinnen Williams,,,,1,,,,,,WillQu00,RDT,,,,,,,,,,,,,,,,,,,,,,2.5,,2019,15,NYJ,,,,,,,,,,303,,,,,,,,,,0,0,WillQu00
,,,,,6,23,,12/5/97,,,,,,,,,,,,,,,,,0,2,0,0,,13,13,44715.00,,,0,0,,,,,,,,0,,,,,,,Quinnen Williams,,,,3,,,,,,WillQu00,RDE,,,,,,,,,,,,,,,,,,,,,,7,,2020,32,NYJ,,,,,,,,,,303,,,,,,,,,,0,0,WillQu00
,,,,,6,17,,12/5/97,,,,,,,,,,,,,,,,,,,,,,15,15,44715.00,,,0,0,,,,,,,,0,,,,,,,Quinnen Williams,,,,3,,,,,,WillQu00,DT,,,,,,,,,,,,,,,,,,,,,,6,,2021,36,NYJ,,,,,,,,,,303,,,,,,,,,,,0,WillQu00
,,,,,6,14,,5/17/97,,,,,,,,,,,,,,,,,0,0,1,0,,15,15,44716.00,,,0,0,,,,,,,,0,,,,,,,Clelin Ferrell,,,,5,,,,,,FerrCl00,LDE,,,,,,,,,,,,,,,,,,,,,,4.5,,2019,24,OAK,,,,,,,,,,265,,,,,,,,,,0,0,FerrCl00
